,manufacturer,model,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
193,Volkswagen,Golf,e-Golf,85,04.09.2018,72,10.04,Electricity,Summer tires,0,1,0,Normal,12.6,0,0,71.0,-4.2
194,Volkswagen,Golf,e-Golf,85,04.09.2018,38,8.7,Electricity,Summer tires,0,1,0,Normal,12.9,0,0,52.0,-3.9
195,Volkswagen,Golf,e-Golf,85,03.09.2018,76,6.7,Electricity,Summer tires,0,1,0,Normal,11.6,0,0,66.0,-5.2
196,Volkswagen,Golf,e-Golf,85,03.09.2018,71,8.0,Electricity,Summer tires,0,1,0,Normal,12.0,0,0,70.0,-4.8
197,Volkswagen,Golf,e-Golf,85,03.09.2018,92,7.45,Electricity,Summer tires,0,1,0,Fast,13.5,0,0,56.0,-3.3
198,Volkswagen,Golf,e-Golf,85,02.09.2018,17,15.03,Electricity,Summer tires,0,1,0,Fast,18.1,0,0,67.0,1.3
199,Volkswagen,Golf,e-Golf,85,02.09.2018,68,2.22,Electricity,Summer tires,1,1,0,Normal,16.0,0,0,94.0,-0.8
200,Volkswagen,Golf,e-Golf,85,01.09.2018,112,10.6,Electricity,Summer tires,1,1,0,Normal,12.4,0,0,60.0,-4.4
201,Volkswagen,Golf,e-Golf,85,01.09.2018,78,13.73,Electricity,Summer tires,1,1,0,Fast,17.6,0,0,76.0,0.8
202,Volkswagen,Golf,e-Golf,85,31.08.2018,18,10.18,Electricity,Summer tires,1,0,0,Moderate,12.5,0,0,35.0,-4.3
203,Volkswagen,Golf,e-Golf,85,31.08.2018,104,10.42,Electricity,Summer tires,0,1,0,Moderate,13.1,0,0,70.0,-3.7
204,Volkswagen,Golf,e-Golf,85,30.08.2018,71,13.92,Electricity,Summer tires,0,1,0,Moderate,13.3,0,0,69.0,-3.5
205,Volkswagen,Golf,e-Golf,85,30.08.2018,102,11.35,Electricity,Summer tires,0,1,0,Moderate,13.1,0,0,67.0,-3.7
206,Volkswagen,Golf,e-Golf,85,29.08.2018,78,11.73,Electricity,Summer tires,0,1,0,Normal,12.2,0,0,76.0,-4.6
207,Volkswagen,Golf,e-Golf,85,29.08.2018,102,11.72,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,69.0,-4.3
208,Volkswagen,Golf,e-Golf,85,28.08.2018,71,13.77,Electricity,Summer tires,0,1,0,Fast,14.6,0,0,81.0,-2.2
209,Volkswagen,Golf,e-Golf,85,28.08.2018,85,9.86,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,69.0,-5.1
210,Volkswagen,Golf,e-Golf,85,27.08.2018,17,0.93,Electricity,Summer tires,0,1,0,Moderate,14.4,0,0,56.0,-2.4
211,Volkswagen,Golf,e-Golf,85,27.08.2018,71,10.22,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,79.0,-4.1
212,Volkswagen,Golf,e-Golf,85,27.08.2018,24,9.67,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,44.0,-4.0
213,Volkswagen,Golf,e-Golf,85,27.08.2018,65,5.39,Electricity,Summer tires,0,1,0,Moderate,13.8,0,0,65.0,-3.0
214,Volkswagen,Golf,e-Golf,85,27.08.2018,35,1.12,Electricity,Summer tires,0,1,0,Normal,12.1,0,0,51.0,-4.7
215,Volkswagen,Golf,e-Golf,85,23.08.2018,68,10.79,Electricity,Summer tires,0,1,0,Normal,12.4,0,0,51.0,-4.4
216,Volkswagen,Golf,e-Golf,85,22.08.2018,107,10.88,Electricity,Summer tires,0,1,0,Normal,12.1,0,0,73.0,-4.7
217,Volkswagen,Golf,e-Golf,85,22.08.2018,6,6.14,Electricity,Summer tires,0,1,0,Normal,10.7,0,0,42.0,-6.1
218,Volkswagen,Golf,e-Golf,85,22.08.2018,98,7.63,Electricity,Summer tires,0,1,0,Normal,12.7,0,0,53.0,-4.1
219,Volkswagen,Golf,e-Golf,85,22.08.2018,110,13.16,Electricity,Summer tires,0,1,1,Normal,13.9,0,0,85.0,-2.9
220,Volkswagen,Golf,e-Golf,85,21.08.2018,85,12.53,Electricity,Summer tires,1,1,0,Normal,13.9,0,0,52.0,-2.9
221,Volkswagen,Golf,e-Golf,85,21.08.2018,115,16.2,Electricity,Summer tires,0,1,1,Moderate,12.3,0,0,44.0,-4.5
222,Volkswagen,Golf,e-Golf,85,17.08.2018,22,2.69,Electricity,Summer tires,0,0,1,Moderate,11.1,0,0,41.0,-5.7
223,Volkswagen,Golf,e-Golf,85,17.08.2018,25,13.97,Electricity,Summer tires,0,0,1,Normal,15.2,0,0,41.0,-1.6
224,Volkswagen,Golf,e-Golf,85,16.08.2018,97,4.08,Electricity,Summer tires,0,1,0,Moderate,13.8,0,0,74.0,-3.0
225,Volkswagen,Golf,e-Golf,85,16.08.2018,114,13.5,Electricity,Summer tires,0,1,1,Moderate,12.6,0,0,73.0,-4.2
226,Volkswagen,Golf,e-Golf,85,16.08.2018,17,6.14,Electricity,Summer tires,0,1,0,Moderate,14.4,0,0,55.0,-2.4
227,Volkswagen,Golf,e-Golf,85,15.08.2018,71,10.31,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,74.0,-5.3
228,Volkswagen,Golf,e-Golf,85,15.08.2018,101,11.72,Electricity,Summer tires,0,1,0,Moderate,12.0,0,0,74.0,-4.8
229,Volkswagen,Golf,e-Golf,85,14.08.2018,75,12.15,Electricity,Summer tires,0,1,0,Moderate,13.5,0,0,65.0,-3.3
230,Volkswagen,Golf,e-Golf,85,14.08.2018,25,9.86,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,65.0,-3.9
231,Volkswagen,Golf,e-Golf,85,14.08.2018,77,4.09,Electricity,Summer tires,0,1,0,Moderate,13.4,0,0,74.0,-3.4
232,Volkswagen,Golf,e-Golf,85,13.08.2018,72,12.12,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,67.0,-5.1
233,Volkswagen,Golf,e-Golf,85,13.08.2018,118,10.23,Electricity,Summer tires,0,1,1,Moderate,11.7,0,0,71.0,-5.1
234,Volkswagen,Golf,e-Golf,85,12.08.2018,66,10.04,Electricity,Summer tires,0,0,1,Moderate,13.1,0,0,45.0,-3.7
235,Volkswagen,Golf,e-Golf,85,10.08.2018,80,12.96,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,55.0,-5.0
236,Volkswagen,Golf,e-Golf,85,10.08.2018,106,10.6,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,66.0,-4.5
237,Volkswagen,Golf,e-Golf,85,09.08.2018,86,11.44,Electricity,Summer tires,0,1,0,Moderate,10.7,0,0,54.0,-6.1
238,Volkswagen,Golf,e-Golf,85,08.08.2018,3,5.21,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,24.0,-4.5
239,Volkswagen,Golf,e-Golf,85,08.08.2018,100,7.06,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,81.0,-4.7
240,Volkswagen,Golf,e-Golf,85,07.08.2018,71,9.99,Electricity,Summer tires,0,1,0,Moderate,10.6,0,0,73.0,-6.2
241,Volkswagen,Golf,e-Golf,85,07.08.2018,100,11.16,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,76.0,-4.7
242,Volkswagen,Golf,e-Golf,85,06.08.2018,72,12.58,Electricity,Summer tires,0,1,0,Moderate,10.9,0,0,76.0,-5.9
243,Volkswagen,Golf,e-Golf,85,06.08.2018,91,8.93,Electricity,Summer tires,0,1,0,Normal,12.5,0,0,69.0,-4.3
244,Volkswagen,Golf,e-Golf,85,05.08.2018,20,8.93,Electricity,Summer tires,0,1,0,Moderate,16.1,0,0,62.0,-0.7
245,Volkswagen,Golf,e-Golf,85,04.08.2018,66,7.81,Electricity,Summer tires,0,1,1,Moderate,12.0,0,0,54.0,-4.8
246,Volkswagen,Golf,e-Golf,85,04.08.2018,47,0.74,Electricity,Summer tires,1,1,1,Moderate,12.2,0,0,64.0,-4.6
247,Volkswagen,Golf,e-Golf,85,04.08.2018,18,7.22,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,57.0,-4.6
248,Volkswagen,Golf,e-Golf,85,04.08.2018,26,0.93,Electricity,Summer tires,0,1,0,Normal,14.6,0,0,39.0,-2.2
249,Volkswagen,Golf,e-Golf,85,03.08.2018,75,9.73,Electricity,Summer tires,0,1,0,Moderate,11.4,0,0,74.0,-5.4
250,Volkswagen,Golf,e-Golf,85,03.08.2018,114,10.97,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,58.0,-5.0
251,Volkswagen,Golf,e-Golf,85,02.08.2018,74,11.22,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,74.0,-5.3
252,Volkswagen,Golf,e-Golf,85,02.08.2018,101,11.9,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,73.0,-5.1
253,Volkswagen,Golf,e-Golf,85,01.08.2018,72,10.41,Electricity,Summer tires,0,1,0,Normal,11.1,0,0,75.0,-5.7
254,Volkswagen,Golf,e-Golf,85,01.08.2018,100,11.16,Electricity,Summer tires,0,1,0,Normal,12.0,0,0,73.0,-4.8
255,Volkswagen,Golf,e-Golf,85,31.07.2018,72,9.69,Electricity,Summer tires,0,1,0,Normal,10.3,0,0,75.0,-6.5
256,Volkswagen,Golf,e-Golf,85,31.07.2018,71,9.49,Electricity,Summer tires,0,1,0,Normal,12.5,0,0,79.0,-4.3
257,Volkswagen,Golf,e-Golf,85,31.07.2018,106,10.19,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,71.0,-5.5
258,Volkswagen,Golf,e-Golf,85,30.07.2018,88,11.35,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,68.0,-5.0
259,Volkswagen,Golf,e-Golf,85,28.07.2018,17,0.93,Electricity,Summer tires,0,1,0,Moderate,10.9,1,0,30.0,-5.9
260,Volkswagen,Golf,e-Golf,85,27.07.2018,79,13.02,Electricity,Summer tires,0,1,0,Normal,14.2,1,0,44.0,-2.6
261,Volkswagen,Golf,e-Golf,85,24.07.2018,71,11.15,Electricity,Summer tires,0,1,0,Moderate,12.8,1,0,67.0,-4.0
262,Volkswagen,Golf,e-Golf,85,24.07.2018,86,11.53,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,74.0,-5.1
263,Volkswagen,Golf,e-Golf,85,23.07.2018,16,0.56,Electricity,Summer tires,0,1,0,Moderate,13.0,0,0,57.0,-3.8
264,Volkswagen,Golf,e-Golf,85,23.07.2018,74,4.93,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,69.0,-5.3
265,Volkswagen,Golf,e-Golf,85,23.07.2018,88,10.47,Electricity,Summer tires,0,1,0,Moderate,11.9,0,0,66.0,-4.9
266,Volkswagen,Golf,e-Golf,85,21.07.2018,2,0.23,Electricity,Summer tires,0,1,0,Normal,11.5,0,0,20.0,-5.3
267,Volkswagen,Golf,e-Golf,85,21.07.2018,89,14.56,Electricity,Summer tires,0,1,0,Normal,12.3,0,0,62.0,-4.5
268,Volkswagen,Golf,e-Golf,85,20.07.2018,71,10.97,Electricity,Summer tires,0,1,0,Normal,13.8,0,0,83.0,-3.0
269,Volkswagen,Golf,e-Golf,85,20.07.2018,86,7.0,Electricity,Summer tires,0,1,1,Normal,13.7,0,0,71.0,-3.1
270,Volkswagen,Golf,e-Golf,85,19.07.2018,121,15.85,Electricity,Summer tires,0,1,0,Normal,13.1,0,0,61.0,-3.7
271,Volkswagen,Golf,e-Golf,85,19.07.2018,5,4.9,Electricity,Summer tires,1,0,0,Fast,16.1,0,0,28.0,-0.7
272,Volkswagen,Golf,e-Golf,85,19.07.2018,96,7.07,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,82.0,-4.7
273,Volkswagen,Golf,e-Golf,85,18.07.2018,71,11.1,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,73.0,-5.0
274,Volkswagen,Golf,e-Golf,85,18.07.2018,103,12.83,Electricity,Summer tires,0,1,0,Moderate,12.0,0,0,74.0,-4.8
275,Volkswagen,Golf,e-Golf,85,17.07.2018,71,7.16,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,72.0,-5.5
276,Volkswagen,Golf,e-Golf,85,17.07.2018,86,11.34,Electricity,Summer tires,0,1,0,Moderate,11.0,0,0,74.0,-5.8
277,Volkswagen,Golf,e-Golf,85,16.07.2018,16,0.37,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,57.0,-4.7
278,Volkswagen,Golf,e-Golf,85,16.07.2018,74,9.01,Electricity,Summer tires,0,1,0,Moderate,11.4,1,0,69.0,-5.4
279,Volkswagen,Golf,e-Golf,85,16.07.2018,117,11.16,Electricity,Summer tires,0,1,1,Moderate,11.8,0,0,63.0,-5.0
280,Volkswagen,Golf,e-Golf,85,14.07.2018,102,14.82,Electricity,Summer tires,1,0,1,Moderate,12.3,0,0,50.0,-4.5
281,Volkswagen,Golf,e-Golf,85,14.07.2018,37,1.9,Electricity,Summer tires,0,0,1,Moderate,11.3,0,0,49.0,-5.5
282,Volkswagen,Golf,e-Golf,85,14.07.2018,115,12.08,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,58.0,-3.9
283,Volkswagen,Golf,e-Golf,85,13.07.2018,85,11.9,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,78.0,-5.0
284,Volkswagen,Golf,e-Golf,85,12.07.2018,86,11.53,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,65.0,-4.6
285,Volkswagen,Golf,e-Golf,85,12.07.2018,85,11.16,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,75.0,-5.3
286,Volkswagen,Golf,e-Golf,85,11.07.2018,86,13.02,Electricity,Summer tires,0,1,0,Moderate,13.1,0,0,64.0,-3.7
287,Volkswagen,Golf,e-Golf,85,11.07.2018,86,11.53,Electricity,Summer tires,0,1,0,Moderate,13.0,0,0,67.0,-3.8
288,Volkswagen,Golf,e-Golf,85,11.07.2018,97,10.42,Electricity,Summer tires,1,1,0,Normal,14.5,0,0,54.0,-2.3
289,Volkswagen,Golf,e-Golf,85,10.07.2018,86,12.4,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,72.0,-3.9
290,Volkswagen,Golf,e-Golf,85,09.07.2018,86,10.04,Electricity,Summer tires,0,1,0,Moderate,13.2,0,0,76.0,-3.6
291,Volkswagen,Golf,e-Golf,85,09.07.2018,87,11.44,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,66.0,-5.0
292,Volkswagen,Golf,e-Golf,85,07.07.2018,40,15.07,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,52.0,-4.5
293,Volkswagen,Golf,e-Golf,85,06.07.2018,92,0.74,Electricity,Summer tires,0,1,0,Moderate,11.9,0,0,64.0,-4.9
294,Volkswagen,Golf,e-Golf,85,06.07.2018,87,14.69,Electricity,Summer tires,0,1,0,Moderate,11.9,0,0,76.0,-4.9
295,Volkswagen,Golf,e-Golf,85,05.07.2018,89,4.84,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,62.0,-5.1
296,Volkswagen,Golf,e-Golf,85,05.07.2018,86,11.67,Electricity,Summer tires,0,1,0,Moderate,12.0,0,0,76.0,-4.8
297,Volkswagen,Golf,e-Golf,85,04.07.2018,86,11.35,Electricity,Summer tires,0,1,0,Fast,13.7,0,0,74.0,-3.1
298,Volkswagen,Golf,e-Golf,85,04.07.2018,86,14.51,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,73.0,-5.6
299,Volkswagen,Golf,e-Golf,85,03.07.2018,115,8.0,Electricity,Summer tires,0,1,0,Moderate,12.0,0,0,69.0,-4.8
300,Volkswagen,Golf,e-Golf,85,03.07.2018,86,12.84,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,73.0,-5.6
301,Volkswagen,Golf,e-Golf,85,02.07.2018,87,7.26,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,75.0,-4.5
302,Volkswagen,Golf,e-Golf,85,02.07.2018,87,14.4,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,68.0,-4.0
303,Volkswagen,Golf,e-Golf,85,01.07.2018,86,10.67,Electricity,Summer tires,0,0,1,Moderate,12.2,0,0,49.0,-4.6
304,Volkswagen,Golf,e-Golf,85,01.07.2018,78,9.35,Electricity,Summer tires,0,0,1,Moderate,12.8,0,0,54.0,-4.0
305,Volkswagen,Golf,e-Golf,85,30.06.2018,113,12.49,Electricity,Summer tires,0,1,1,Moderate,12.3,0,0,67.0,-4.5
306,Volkswagen,Golf,e-Golf,85,30.06.2018,106,13.7,Electricity,Summer tires,0,1,1,Moderate,12.4,0,0,79.0,-4.4
307,Volkswagen,Golf,e-Golf,85,30.06.2018,118,13.85,Electricity,Summer tires,0,1,1,Moderate,13.3,0,0,71.0,-3.5
308,Volkswagen,Golf,e-Golf,85,29.06.2018,79,9.24,Electricity,Summer tires,0,0,1,Moderate,11.7,1,0,51.0,-5.1
309,Volkswagen,Golf,e-Golf,85,28.06.2018,29,3.42,Electricity,Summer tires,0,0,1,Moderate,11.8,0,0,42.0,-5.0
310,Volkswagen,Golf,e-Golf,85,27.06.2018,76,13.43,Electricity,Summer tires,0,0,1,Moderate,12.4,0,0,64.0,-4.4
311,Volkswagen,Golf,e-Golf,85,27.06.2018,1,5.4,Electricity,Summer tires,1,0,0,Moderate,8.0,0,0,17.0,-8.8
312,Volkswagen,Golf,e-Golf,85,27.06.2018,110,3.61,Electricity,Summer tires,0,0,1,Moderate,11.8,0,0,50.0,-5.0
313,Volkswagen,Golf,e-Golf,85,26.06.2018,103,12.46,Electricity,Summer tires,0,0,1,Moderate,12.1,0,0,55.0,-4.7
314,Volkswagen,Golf,e-Golf,85,25.06.2018,31,3.88,Electricity,Summer tires,0,0,1,Moderate,12.5,0,0,42.0,-4.3
315,Volkswagen,Golf,e-Golf,85,24.06.2018,97,13.48,Electricity,Summer tires,0,0,1,Moderate,13.9,0,0,63.0,-2.9
316,Volkswagen,Golf,e-Golf,85,23.06.2018,40,16.5,Electricity,Summer tires,0,1,0,Normal,16.3,0,0,85.0,-0.5
317,Volkswagen,Golf,e-Golf,85,23.06.2018,77,3.87,Electricity,Summer tires,0,1,0,Moderate,14.2,0,0,65.0,-2.6
318,Volkswagen,Golf,e-Golf,85,23.06.2018,72,13.33,Electricity,Summer tires,0,1,0,Moderate,14.0,0,0,75.0,-2.8
319,Volkswagen,Golf,e-Golf,85,23.06.2018,83,6.51,Electricity,Summer tires,0,1,1,Moderate,13.3,0,0,71.0,-3.5
320,Volkswagen,Golf,e-Golf,85,22.06.2018,136,15.74,Electricity,Summer tires,1,0,1,Moderate,11.5,0,0,49.0,-5.3
321,Volkswagen,Golf,e-Golf,85,22.06.2018,89,16.74,Electricity,Summer tires,0,1,0,Moderate,13.5,0,0,59.0,-3.3
322,Volkswagen,Golf,e-Golf,85,21.06.2018,3,4.55,Electricity,Summer tires,1,0,0,Moderate,10.2,0,0,30.0,-6.6
323,Volkswagen,Golf,e-Golf,85,21.06.2018,88,1.67,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,62.0,-4.6
324,Volkswagen,Golf,e-Golf,85,20.06.2018,86,9.03,Electricity,Summer tires,0,1,0,Moderate,10.5,0,0,69.0,-6.3
325,Volkswagen,Golf,e-Golf,85,20.06.2018,87,13.78,Electricity,Summer tires,1,1,0,Moderate,12.6,0,0,80.0,-4.2
326,Volkswagen,Golf,e-Golf,85,20.06.2018,74,8.93,Electricity,Summer tires,1,1,0,Moderate,12.7,0,0,58.0,-4.1
327,Volkswagen,Golf,e-Golf,85,19.06.2018,28,0.96,Electricity,Summer tires,1,1,0,Moderate,11.7,0,0,51.0,-5.1
328,Volkswagen,Golf,e-Golf,85,19.06.2018,85,14.51,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,75.0,-4.6
329,Volkswagen,Golf,e-Golf,85,19.06.2018,88,5.77,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,73.0,-5.5
330,Volkswagen,Golf,e-Golf,85,18.06.2018,86,10.06,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,68.0,-5.1
331,Volkswagen,Golf,e-Golf,85,17.06.2018,77,12.72,Electricity,Summer tires,0,0,1,Moderate,12.8,0,0,77.0,-4.0
332,Volkswagen,Golf,e-Golf,85,16.06.2018,112,11.25,Electricity,Summer tires,0,0,1,Moderate,12.6,0,0,53.0,-4.2
333,Volkswagen,Golf,e-Golf,85,16.06.2018,2,5.59,Electricity,Summer tires,0,1,0,Moderate,9.8,0,0,21.0,-7.0
334,Volkswagen,Golf,e-Golf,85,15.06.2018,86,7.44,Electricity,Summer tires,0,1,0,Moderate,11.1,0,0,68.0,-5.7
335,Volkswagen,Golf,e-Golf,85,15.06.2018,86,10.04,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,64.0,-4.7
336,Volkswagen,Golf,e-Golf,85,14.06.2018,85,11.35,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,70.0,-5.6
337,Volkswagen,Golf,e-Golf,85,14.06.2018,89,9.3,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,72.0,-4.1
338,Volkswagen,Golf,e-Golf,85,13.06.2018,86,8.0,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,77.0,-4.3
339,Volkswagen,Golf,e-Golf,85,13.06.2018,89,12.59,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,77.0,-4.5
340,Volkswagen,Golf,e-Golf,85,12.06.2018,86,10.23,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,78.0,-4.3
341,Volkswagen,Golf,e-Golf,85,12.06.2018,85,12.28,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,72.0,-5.1
342,Volkswagen,Golf,e-Golf,85,11.06.2018,87,7.44,Electricity,Summer tires,0,1,0,Moderate,11.6,0,0,70.0,-5.2
343,Volkswagen,Golf,e-Golf,85,11.06.2018,85,12.09,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,76.0,-5.3
344,Volkswagen,Golf,e-Golf,85,11.06.2018,86,7.63,Electricity,Summer tires,0,1,1,Moderate,13.5,0,0,45.0,-3.3
345,Volkswagen,Golf,e-Golf,85,08.06.2018,46,5.8,Electricity,Summer tires,1,1,0,Moderate,12.6,0,0,39.0,-4.2
346,Volkswagen,Golf,e-Golf,85,08.06.2018,129,14.19,Electricity,Summer tires,0,1,1,Moderate,11.0,0,0,63.0,-5.8
347,Volkswagen,Golf,e-Golf,85,07.06.2018,86,10.41,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,71.0,-4.7
348,Volkswagen,Golf,e-Golf,85,06.06.2018,86,9.55,Electricity,Summer tires,0,1,0,Moderate,11.1,0,0,72.0,-5.7
349,Volkswagen,Golf,e-Golf,85,06.06.2018,86,10.66,Electricity,Summer tires,0,1,0,Moderate,12.4,0,0,55.0,-4.4
350,Volkswagen,Golf,e-Golf,85,05.06.2018,86,10.15,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,76.0,-5.0
351,Volkswagen,Golf,e-Golf,85,05.06.2018,85,13.82,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,67.0,-5.1
352,Volkswagen,Golf,e-Golf,85,05.06.2018,86,6.88,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,71.0,-4.3
353,Volkswagen,Golf,e-Golf,85,04.06.2018,87,10.27,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,66.0,-5.0
354,Volkswagen,Golf,e-Golf,85,03.06.2018,24,6.88,Electricity,Summer tires,0,1,0,Moderate,13.0,0,0,48.0,-3.8
355,Volkswagen,Golf,e-Golf,85,02.06.2018,23,1.0,Electricity,Summer tires,0,1,0,Moderate,13.5,1,0,42.0,-3.3
356,Volkswagen,Golf,e-Golf,85,02.06.2018,2,0.56,Electricity,Summer tires,1,0,0,Moderate,13.2,1,0,15.0,-3.6
357,Volkswagen,Golf,e-Golf,85,01.06.2018,86,10.23,Electricity,Summer tires,0,1,0,Moderate,12.4,1,0,61.0,-4.4
358,Volkswagen,Golf,e-Golf,85,01.06.2018,85,8.56,Electricity,Summer tires,0,1,0,Moderate,10.7,0,0,68.0,-6.1
359,Volkswagen,Golf,e-Golf,85,31.05.2018,129,16.66,Electricity,Summer tires,0,1,0,Moderate,11.8,1,0,61.0,-5.0
360,Volkswagen,Golf,e-Golf,85,31.05.2018,85,13.02,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,73.0,-5.1
361,Volkswagen,Golf,e-Golf,85,30.05.2018,17,8.18,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,61.0,-4.1
362,Volkswagen,Golf,e-Golf,85,30.05.2018,18,0.9,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,66.0,-4.3
363,Volkswagen,Golf,e-Golf,85,30.05.2018,86,2.98,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,73.0,-4.0
364,Volkswagen,Golf,e-Golf,85,30.05.2018,86,15.06,Electricity,Summer tires,0,1,0,Moderate,11.1,0,0,72.0,-5.7
365,Volkswagen,Golf,e-Golf,85,29.05.2018,88,6.14,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,72.0,-5.0
366,Volkswagen,Golf,e-Golf,85,29.05.2018,86,14.69,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,67.0,-5.6
367,Volkswagen,Golf,e-Golf,85,28.05.2018,85,3.91,Electricity,Summer tires,0,1,0,Moderate,11.6,0,0,74.0,-5.2
368,Volkswagen,Golf,e-Golf,85,28.05.2018,86,9.72,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,68.0,-5.5
369,Volkswagen,Golf,e-Golf,85,27.05.2018,85,11.72,Electricity,Summer tires,0,0,1,Moderate,13.1,0,0,60.0,-3.7
370,Volkswagen,Golf,e-Golf,85,26.05.2018,44,8.74,Electricity,Summer tires,0,0,1,Moderate,13.6,0,0,44.0,-3.2
371,Volkswagen,Golf,e-Golf,85,25.05.2018,86,8.56,Electricity,Summer tires,0,1,0,Moderate,14.8,0,0,57.0,-2.0
372,Volkswagen,Golf,e-Golf,85,25.05.2018,86,12.81,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,72.0,-4.7
373,Volkswagen,Golf,e-Golf,85,24.05.2018,86,8.0,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,61.0,-4.7
374,Volkswagen,Golf,e-Golf,85,24.05.2018,87,14.91,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,74.0,-5.0
375,Volkswagen,Golf,e-Golf,85,23.05.2018,85,14.14,Electricity,Summer tires,0,1,0,Moderate,12.4,0,0,68.0,-4.4
376,Volkswagen,Golf,e-Golf,85,23.05.2018,86,12.65,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,72.0,-5.6
377,Volkswagen,Golf,e-Golf,85,22.05.2018,88,5.02,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,68.0,-4.6
378,Volkswagen,Golf,e-Golf,85,22.05.2018,87,10.18,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,53.0,-5.1
379,Volkswagen,Golf,e-Golf,85,21.05.2018,112,16.93,Electricity,Summer tires,0,1,1,Normal,12.8,0,0,69.0,-4.0
380,Volkswagen,Golf,e-Golf,85,20.05.2018,81,11.55,Electricity,Summer tires,0,1,0,Normal,13.4,1,0,90.0,-3.4
381,Volkswagen,Golf,e-Golf,85,20.05.2018,98,14.05,Electricity,Summer tires,0,1,0,Normal,13.5,1,0,91.0,-3.3
382,Volkswagen,Golf,e-Golf,85,20.05.2018,97,13.04,Electricity,Summer tires,0,1,0,Normal,14.4,1,0,77.0,-2.4
